기준일ID,시간대구분,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수,자치구
20260217,15,180396.7944,7502.1493,2558.2279,3332.8291,6182.8538,7256.0041,7017.2592,8361.1222,7760.8795,7876.4849,7037.4422,6681.3135,5088.6486,3618.3498,7734.2891,5873.3399,2467.2794,3644.3761,8233.3357,7981.7719,7104.7875,8884.4009,7559.1335,7547.3598,6364.331,6552.5085,5448.7848,3971.6273,10755.9048,중구
20260217,15,380812.3378,11598.9701,5532.5264,8151.6252,12706.9619,18595.2617,17840.8987,18312.9016,15528.9239,17792.9315,15705.7361,14286.5542,10490.1357,7193.5129,16378.8695,11218.1992,5294.9031,8037.6499,14472.7101,17930.8396,15130.5043,15587.7189,13419.4118,15539.9934,13275.458,13799.6037,11239.6696,9139.5828,26610.287,관악구
20260217,16,179077.0743,7351.4531,2580.2864,3312.695,6127.2151,7272.0302,7098.4508,8231.6496,7660.0234,7973.7228,6834.3396,6546.1251,5002.161,3554.64,7306.0931,6313.3054,2616.3457,3581.2178,8225.1223,8060.1988,7218.5034,9037.1601,7546.0889,7464.2704,6315.6338,6352.0706,5218.8626,3746.4034,10531.0043,중구
20260217,16,382703.5216,11234.2315,5356.7905,8123.3827,12813.8298,18715.4464,18040.069,18621.6319,15521.1407,18142.0513,15709.0912,14241.9036,10548.1796,7197.7848,16506.1803,11260.0097,5315.104,8059.6762,14550.7314,18328.2934,15120.5002,15809.8654,13634.2861,15342.0288,13187.4948,13852.3874,11251.8821,9198.2817,27021.2667,관악구
20260217,17,171951.4652,7002.0653,2505.0956,3081.4113,6181.3355,7183.9419,6915.3127,7910.745,7498.6197,7614.9212,6582.3669,6375.4375,4621.3311,3326.9357,7002.3429,5425.3418,2268.0444,3614.8357,8210.8964,7992.8039,7068.017,8463.6018,7250.4675,7130.1911,6088.8365,6005.3191,4871.7483,3597.2691,10162.2289,중구
20260217,17,387732.7912,11226.3782,5403.6119,8084.8442,12993.1318,19135.1671,18491.8449,18780.0141,15668.7569,18185.6745,15828.7483,14404.6714,10613.4602,7311.5113,16711.3669,11488.2586,5443.2331,8130.7563,14675.0817,18699.9613,15632.9589,16062.2855,13647.1877,15442.496,13554.6193,14003.2498,11378.5165,9390.7763,27344.2383,관악구
20260217,18,163846.4688,5647.4796,2154.9183,2802.6791,5916.9694,7045.3991,6831.7836,7678.9761,7205.3459,7283.7675,6403.547,6150.8403,4320.8884,3238.5448,6883.5445,5013.0533,2055.8885,3412.9364,7965.3779,7839.3703,6756.0904,7997.0713,6891.1415,6682.2723,5630.5718,5850.1225,4669.2248,3508.0756,10010.5838,중구
20260217,18,391556.0535,11269.5114,5420.1735,8021.4398,13046.0673,19552.6336,19007.2714,19189.6463,15969.2938,18247.9055,15731.1328,14352.5325,10693.2146,7444.6494,17039.9003,11202.5061,5344.2912,8032.4267,14822.6943,19177.9294,16117.6181,16208.1492,13857.4716,15443.191,13521.3519,14104.2506,11628.1466,9556.5584,27554.0914,관악구
20260217,19,156451.0065,5361.9221,2039.9522,2689.6218,5535.7008,6790.7629,6527.4944,7421.3462,6982.5518,6905.9262,6087.4461,5979.2811,4220.419,3204.4085,6626.9309,4737.452,1965.8761,3313.6942,7490.4242,7450.0089,6442.0567,7571.4941,6511.1348,6320.9035,5290.6582,5457.8159,4445.8619,3282.8405,9797.0211,중구
20260217,19,396702.9966,11310.6112,5431.6116,8021.1825,13250.9053,20301.628,19658.299,19508.8251,16042.5078,18362.6695,15915.0126,14312.2207,10877.4355,7546.7237,17165.8666,10999.3479,5257.7381,7865.2867,15212.0006,19965.1575,16710.3521,16597.6905,13954.8038,15378.6099,13622.6476,14138.1195,11712.5038,9722.9005,27860.3407,관악구
20260217,20,147985.6532,5012.4162,1898.5534,2677.0142,5261.9592,6395.2268,6268.5952,7129.9277,6696.3111,6529.7878,5721.3073,5639.9955,4151.1017,3068.9837,6513.5307,4031.2322,1690.2964,2997.9549,7043.3215,6793.1846,6085.2234,7149.5963,5942.8053,5888.5201,5015.7727,5301.4894,4368.9276,3190.2971,9522.3194,중구
20260217,20,401512.7639,11121.8787,5362.2532,7956.8549,13635.692,21126.9643,20318.4299,19967.0438,16172.241,18267.9028,16004.7962,14281.6147,10995.2938,7589.606,17328.7444,10538.872,5064.1272,7817.5165,15769.8978,20878.7979,17204.1419,17004.8691,14084.2565,15248.2317,13552.6635,14313.2575,11883.3298,9816.7571,28206.7325,관악구
20260217,21,142003.8257,4361.2527,1720.6436,2419.218,4874.2464,6053.0243,5991.9778,7012.9863,6431.5309,6435.0081,5662.0356,5384.5972,4088.1968,3020.1846,6431.9795,3529.9566,1493.8602,2731.8509,6550.5175,6642.186,5977.9061,6943.9109,5827.4195,5604.2605,4831.0045,5061.4864,4273.0222,3120.9839,9528.5766,중구
20260217,21,406235.2718,10772.7912,5187.6746,7819.6031,13861.8266,22086.7626,20915.9586,20565.5218,16350.136,18285.1632,15855.5002,14436.7548,11183.2238,7634.9119,17329.8676,10460.56,5057.2318,7629.6626,16475.7441,22008.1251,17849.4389,17268.7332,14032.2094,15216.5404,13602.9012,14261.149,11974.253,9821.2944,28291.7336,관악구
20260217,22,135709.8241,4084.0234,1653.9502,2284.3452,4462.4712,5624.2623,5696.4629,6746.9601,6310.8643,6235.8084,5468.6675,5256.4629,4015.2018,2967.9631,6355.7654,3476.1116,1479.1469,2446.3249,5717.6411,5886.7669,5657.5882,6650.8835,5565.8794,5373.6524,4657.8558,4865.2961,4117.1897,3100.2282,9552.0501,중구
20260217,22,413497.2128,10697.4288,5157.4836,7879.4031,14353.4239,23173.2206,21581.8205,20892.7347,16495.2355,18503.1739,15831.6851,14525.163,11238.8413,7720.1822,17494.8208,10290.2481,4947.8942,7796.2106,17351.1033,23203.8251,18461.4398,17656.5239,14151.4859,15391.8394,13707.7424,14531.7551,12037.9421,9894.3321,28530.2523,관악구
20260217,23,127111.6889,4110.6646,1613.8212,2143.5765,3872.2928,4946.0112,5372.0553,6453.9139,5888.3523,5931.0225,5228.3736,5136.5726,3846.5052,2850.468,6199.7866,3122.7882,1321.6775,2100.5529,4630.6674,5199.0507,5292.0641,6073.7163,5215.0723,5167.5078,4409.6844,4640.51,3986.3113,3027.8601,9330.8089,중구
20260217,23,423597.9465,10798.5706,5220.6898,7813.0632,15247.8515,24910.3977,22736.7008,21711.1276,16895.5861,18822.0967,16113.5135,14761.8349,11378.6813,7773.788,17570.0758,10059.679,4896.3706,8041.654,18204.1747,24345.0242,19097.0726,18146.6657,14299.5962,15589.433,13741.4842,14808.3678,12107.6226,10025.8796,28480.947,관악구
20260216,0,129638.1993,4367.1287,1647.2174,2217.1525,4222.2227,4976.967,5274.8908,6306.4921,6162.422,6034.5917,5425.1821,5228.4517,3962.5355,2790.2048,6246.6283,3562.4261,1528.6696,2165.8867,4654.8391,5134.7487,5150.7841,6265.2307,5504.8349,5119.8219,4534.2131,4705.0252,4014.1663,3064.9611,9370.5002,중구
20260216,0,406810.9811,9767.2802,4749.9573,7568.4834,15143.6112,22981.8102,20919.1789,20712.5695,16204.0702,18151.8112,15868.0129,14623.1888,11342.5896,7772.5624,17392.8407,9608.5694,4671.5331,7698.9142,18431.7764,22127.4097,17336.0538,16691.9083,13434.225,15061.2218,13601.4127,14725.9662,11997.1459,10032.3642,28194.509,관악구
20260216,1,127422.2294,4284.4877,1630.9093,2151.0226,4118.3298,4781.3056,5130.6542,6226.5012,6063.4711,5915.3121,5287.0351,5189.5654,3891.4698,2735.0186,6250.281,3439.6379,1496.4224,2109.191,4387.8022,4996.9924,5044.0171,6155.4011,5496.8508,5060.675,4507.2553,4663.5676,4000.6874,3066.1224,9342.2446,중구
20260216,1,406748.9327,9811.3028,4777.1527,7536.5242,15137.8841,23022.7181,20964.1648,20710.2121,16205.5073,18076.083,15826.7048,14502.2496,11361.104,7772.7697,17383.6465,9516.8317,4640.1223,7700.6438,18472.682,22222.2009,17378.3074,16697.0586,13470.1842,15069.4212,13562.6712,14711.8361,11979.7737,10043.8119,28195.369,관악구
20260216,2,127004.2448,4284.6433,1610.4867,2153.3464,3996.5257,4758.5043,5069.3431,6200.2611,6012.7758,5838.1168,5283.4244,5246.9732,3901.1721,2744.2836,6306.3139,3511.8921,1518.0892,2108.6598,4312.9277,4881.4958,5058.5092,6181.3405,5479.4653,5019.5217,4562.423,4660.8024,3960.5347,3037.2447,9305.1683,중구
20260216,2,407503.7446,9841.0399,4790.2885,7554.7298,15297.4387,23188.9156,20994.034,20722.3414,16212.9101,18105.7548,15884.7202,14468.1147,11343.4419,7782.9301,17410.2823,9559.6239,4657.0041,7685.7446,18519.2699,22314.5067,17404.0363,16722.1623,13505.628,15036.8503,13567.0009,14702.2107,12004.1198,10020.8023,28207.8401,관악구
20260216,3,126678.2258,4357.1698,1622.3142,2123.5433,3966.0048,4686.1278,5049.1146,6152.3289,6020.7308,5808.6532,5246.7891,5226.3422,3925.7408,2763.7395,6263.9075,3501.2699,1518.8469,2114.9693,4277.9762,4845.819,5015.3403,6122.9099,5457.7912,5068.8737,4558.7965,4639.1932,3986.1383,3064.275,9293.5201,중구
20260216,3,407507.7873,9789.0395,4772.1039,7550.1611,15326.2627,23295.7893,21009.7345,20681.7978,16153.545,18114.7942,15855.3544,14508.7212,11342.5178,7803.8151,17394.3926,9545.5642,4645.8945,7644.2494,18572.1439,22365.8445,17391.4714,16824.0815,13504.915,15011.3851,13547.2142,14692.0983,12001.4571,9990.9287,28172.5092,관악구
20260216,4,127380.008,4223.271,1600.1881,2165.5866,3962.6919,4687.4027,5068.0032,6216.2443,6088.0834,5819.2693,5269.7124,5263.1548,3960.8724,2784.6248,6312.6932,3498.6097,1513.8868,2130.867,4381.5164,4912.6099,5055.2707,6147.6821,5482.3017,5078.6238,4575.3822,4705.9602,4000.6642,3103.0185,9371.8133,중구
20260216,4,406515.5881,9687.6789,4714.5621,7503.9393,15311.2137,23263.3694,20921.1902,20638.7079,16183.8302,18105.4795,15762.0056,14448.3931,11321.5099,7758.7339,17338.7717,9462.674,4613.3335,7668.5937,18530.9892,22354.4494,17354.0765,16742.771,13477.1139,15029.2726,13508.1757,14654.9011,11962.171,10015.3743,28182.312,관악구
20260216,5,128943.4474,4376.7943,1635.2747,2170.7778,3943.8811,4715.6412,5129.5359,6240.0704,6107.1524,5944.9665,5353.6438,5296.2081,4023.491,2818.5961,6411.6868,3715.3486,1581.1445,2164.6117,4459.2983,4919.8705,5072.3225,6107.9652,5526.4678,5131.1462,4618.9476,4768.102,4012.1069,3193.8044,9504.596,중구
20260216,5,404165.6675,9632.0402,4694.5879,7463.0418,15216.1359,23090.9019,20869.2466,20440.1147,16166.0468,18044.7548,15584.9235,14358.4546,11292.018,7677.3455,17182.328,9455.4008,4596.6617,7623.0444,18406.01,22181.5787,17321.1818,16669.0881,13403.0546,14877.1326,13353.7836,14560.6674,11930.463,9969.9647,28105.6901,관악구
20260216,6,130462.2183,4180.6867,1591.1163,2194.7306,3984.9378,4895.1688,5250.0204,6317.5354,6232.4961,6039.1049,5477.3733,5428.9936,4122.4649,2907.6724,6436.8282,3497.9859,1508.0642,2112.6466,4487.9222,5035.0888,5202.143,6123.5708,5649.3119,5179.5514,4681.6875,4840.2252,4130.4844,3258.8561,9695.5523,중구
20260216,6,401620.9211,9579.784,4659.0948,7459.8455,15223.6438,22866.3017,20744.0921,20299.9774,16066.6536,17896.4825,15464.7316,14228.0795,11153.9528,7610.653,17092.0933,9387.1324,4571.1554,7575.1543,18246.5966,21955.8553,17123.4448,16659.9343,13345.3341,14809.2701,13263.4396,14494.5923,11846.774,9927.6766,28069.1763,관악구
20260216,7,133212.2407,4286.537,1621.0443,2222.6649,4030.7259,4939.4908,5343.7048,6496.8386,6367.1715,6177.402,5699.8231,5571.9866,4212.7993,3021.6761,6638.0657,3495.3193,1513.4161,2061.1844,4525.0315,5133.8994,5319.4392,6355.8843,5652.6003,5403.1888,4806.9682,5051.9777,4242.1398,3317.3442,9703.9164,중구
20260216,7,398156.4656,9587.5384,4667.4858,7462.6401,15019.8273,22588.7113,20491.1374,20060.8748,15848.3386,17680.1765,15356.565,14193.3896,11106.6956,7517.5142,17046.8812,9449.9145,4585.8061,7467.1149,17962.197,21702.2968,17013.9799,16506.7088,13240.6758,14790.7326,13136.7845,14285.2608,11681.0355,9786.2118,27919.9651,관악구
20260216,8,138716.8613,4526.9322,1696.603,2241.0023,4156.242,5221.7669,5574.3909,6934.0134,6668.3138,6592.6274,5869.0758,5744.0048,4352.8841,3120.3999,6708.9391,3528.2725,1533.2003,2262.857,5013.7654,5373.2326,5559.5506,6634.3072,5918.1089,5641.2487,4936.5062,5342.2675,4385.3922,3441.5621,9739.395,중구
20260216,8,394705.8931,9608.8222,4672.52,7358.6661,14875.1942,22199.1829,20207.0487,19938.7757,15784.5333,17649.14,15124.6846,14115.7397,10983.1714,7487.0337,16989.4686,9492.6567,4602.0426,7351.4533,17656.2226,21242.5155,16703.3544,16301.9795,13203.7046,14802.3125,13030.1815,14182.8349,11621.5735,9767.5057,27753.579,관악구
20260216,9,147388.4414,4561.8464,1714.0081,2430.2574,4679.0322,5641.7297,5881.7522,7245.6104,6895.9265,6716.0778,6105.1837,5923.996,4602.1702,3221.2929,7333.7714,3718.5442,1603.9438,2436.2332,5642.2458,6130.6356,5974.2388,7153.8527,6306.9861,5972.1784,5391.1286,5735.7726,4624.7738,3601.0726,10144.1813,중구
20260216,9,388551.2263,9459.8161,4606.5412,7337.6127,14454.5907,21473.7658,19949.1143,19578.8779,15682.5996,17514.9971,15147.9397,14029.8355,10751.43,7473.0059,16868.0895,9513.5071,4614.1696,7322.1016,16823.643,20504.3221,16266.6189,15837.1521,13123.3309,14714.9176,12972.0182,13946.4025,11369.8639,9668.0266,27546.9413,관악구
20260216,10,158830.3991,4885.4334,1770.8499,2464.5512,5135.4887,6169.4421,6369.1392,7612.2573,7187.2806,7325.2507,6521.9229,6437.1584,4794.5187,3428.0992,7691.6923,4184.9371,1807.4076,2705.7524,6368.9633,6734.6081,6365.7295,7886.0032,6841.5205,6629.655,5812.937,6133.6176,4971.8901,3797.9773,10796.314,중구
20260216,10,384182.3485,10011.528,4852.0112,7454.1588,14187.0894,20887.9844,19346.0461,19218.8817,15472.0097,17422.2597,15070.5429,13902.875,10548.8983,7384.1355,16575.5827,9510.3303,4616.6721,7292.2545,16591.9064,19835.9901,15776.705,15644.7488,13069.7392,14809.2738,13058.0752,13636.2756,11214.6812,9591.1968,27200.5014,관악구
20260216,11,173203.0338,5669.3113,2065.6607,2800.9955,5631.5679,6622.0513,6823.2345,8388.894,7678.6974,7838.2844,6805.1661,6876.6314,5084.1425,3778.7369,8297.5953,4848.1056,2060.139,3111.2091,6989.5795,7354.0534,7042.6393,8820.7064,7706.5238,7256.2069,6304.8481,6623.1167,5329.3091,4146.6954,11248.9341,중구
20260216,11,380776.2324,10149.4817,4927.519,7501.2341,13988.7179,20344.3245,18779.1822,18780.7084,15665.5189,17487.1345,15222.1246,13840.3398,10631.7652,7211.2962,16467.7455,9540.3155,4604.9332,7305.7141,16149.2128,19155.2238,15269.2184,15406.5879,13254.6797,14827.661,13051.7073,13707.1011,11090.9712,9525.6233,26890.1982,관악구
20260216,12,187606.8404,7252.769,2496.9411,2875.9352,6104.0852,7380.1184,7308.1633,8856.9638,8291.5738,8506.8261,7359.2253,7002.3936,5445.6426,3944.1348,8974.6126,5731.8634,2420.398,3407.5716,7809.2032,7924.217,7631.4533,9243.6952,8338.4992,7933.346,6703.0998,6966.6522,5688.0239,4370.5808,11638.8551,중구
20260216,12,377006.2163,10222.6744,4958.3211,7566.6098,13837.8378,19614.7058,18259.7389,18625.856,15443.0415,17484.2781,15249.1084,13927.0929,10335.3379,7230.8767,16366.966,9679.2077,4693.9565,7425.2429,15675.0301,18569.9071,14901.6889,15140.3435,13108.4337,14946.1697,13126.32,13551.4464,10937.5613,9423.0379,26705.4156,관악구
20260216,13,198018.8911,7911.0128,2694.6616,3143.4965,6681.0994,8021.2492,7676.6748,9401.3502,8651.951,8776.2254,7607.4058,7220.1087,5586.8662,4071.5853,8909.9045,6761.9479,2859.8323,3740.7033,8587.1853,8553.8908,8024.4505,9705.6377,8707.8362,8456.1232,7132.6284,7142.1689,5887.9886,4419.9038,11685.002,중구
20260216,13,373624.9648,10437.4274,5067.9037,7690.5842,13504.3883,19030.1161,17805.1915,18305.0277,15298.2837,17580.9402,15247.5408,13795.2712,10340.752,7211.4201,16362.5696,9852.5056,4742.0055,7343.9656,15119.4952,17843.9294,14557.0883,15178.7355,13203.1935,14726.5302,13053.425,13480.0351,10766.2917,9358.3966,26721.9581,관악구
20260216,14,202554.0086,7734.7613,2698.637,3292.7654,7278.2144,8300.5764,8117.3576,9684.6557,8927.5548,8962.4205,7654.3216,7248.1086,5577.5663,4157.4705,8920.3645,7006.8745,2966.292,3965.9593,9223.7752,8946.5581,8274.8933,10128.1934,9030.9701,8433.4159,7183.9965,7234.1323,5858.1494,4466.1255,11279.8944,중구
20260216,14,371315.37,10498.9574,5091.7077,7746.5094,13301.0089,18767.5227,17615.262,17972.8558,15227.6356,17499.2584,15147.6755,13780.5428,10318.7307,7119.8927,16332.7793,9917.5646,4735.2199,7394.3101,14962.0434,17203.0275,14354.2487,14999.7416,13208.9508,14590.1083,13146.9519,13509.2086,10833.8153,9310.5283,26729.3097,관악구
20260216,15,203559.5813,7800.61,2763.3402,3544.3305,7332.8043,8588.2517,8373.671,9619.7297,8801.4919,8788.2477,7857.7178,7323.0706,5580.9831,3964.6366,8747.5284,7195.8584,3043.0026,4147.5048,9614.9006,9202.9864,8440.3473,10167.8297,8862.7779,8403.2824,7147.3786,7079.2369,5841.7103,4249.5801,11076.777,중구
20260216,15,369168.5079,10451.8388,5057.7444,7730.8275,12929.8264,18469.3815,17164.7254,17926.7125,15301.0504,17566.8157,15050.534,13816.5763,10467.3491,7121.8619,16476.9777,9871.2252,4717.9571,7392.5339,14435.5687,16962.581,14053.8391,14728.1596,13220.4862,14670.0386,13063.2275,13334.6094,10934.1106,9414.3021,26837.6558,관악구
20260216,16,201811.8967,7837.6401,2745.1853,3621.8458,7875.7198,9047.4888,8369.5284,9676.2532,8833.6007,8753.2089,7522.1309,7296.9614,5425.3573,3872.1935,8284.9354,6930.6966,2939.4326,4183.4742,9648.429,9522.4715,8416.7017,9884.3104,8604.3301,8185.7153,6883.9009,6884.1142,5691.8798,4100.9516,10773.4357,중구
20260216,16,370603.0793,10781.9877,5202.0002,7639.9092,12743.6639,18166.1872,16914.6454,18091.3965,15339.4276,17746.3605,15388.618,13842.0713,10387.1295,7210.5256,16617.0327,10132.6048,4854.832,7401.616,14297.8054,16806.5885,13891.0122,14923.862,13326.9994,14689.7103,13055.0507,13598.7794,11072.6022,9439.0807,27041.5904,관악구
20260216,17,196248.1851,6891.9302,2570.5678,3647.8898,7915.0701,9139.258,8331.7005,9298.4423,8540.0473,8377.5416,7439.3522,6875.3214,5339.9869,3718.2087,7980.9317,6415.3067,2703.8062,4155.5019,10013.3115,9442.5446,8273.5894,9730.1009,8072.0728,7856.8009,6841.9115,6608.0193,5484.1723,4000.7513,10584.049,중구
20260216,17,374811.5716,11002.0191,5300.9934,7740.3739,12622.7764,18053.7923,17013.755,18129.6364,15543.8548,17912.3975,15678.6985,14064.7576,10584.8361,7397.4961,16853.5824,10369.9418,4979.6083,7507.1756,14277.268,16965.3987,14132.8032,15082.9737,13554.9567,14795.6586,13291.9871,13850.5484,11304.4442,9526.0774,27273.7672,관악구
20260216,18,185703.9166,6807.4822,2493.1672,3616.3145,7625.7646,8917.9425,7931.6602,8933.7506,8032.3742,7910.9212,7034.0879,6506.4815,4932.0357,3473.8293,7397.7252,5849.1031,2469.9748,3964.6678,9606.1704,8846.9074,7864.4156,9032.0106,7452.1621,7245.6178,6279.3337,6300.7224,5154.7053,3708.4247,10316.1602,중구
20260216,18,378461.9727,11050.0912,5362.8103,7749.6613,12532.2723,17950.1646,17175.6752,18542.6887,15591.3218,18053.8889,15537.1028,14136.2186,10786.2437,7470.5762,16947.8739,10560.8905,5069.2515,7638.2104,14406.5692,17231.4944,14457.4867,15372.43,13900.8731,14992.8484,13344.006,13969.4876,11533.1903,9599.9868,27498.6551,관악구
20260216,19,171145.2022,5680.2583,2093.1902,3254.5236,7312.4994,8225.7263,7393.3517,8328.6974,7350.8583,7369.9295,6389.7253,6160.3502,4605.21,3340.9782,6942.938,5160.607,2168.662,3442.6199,8718.3845,8381.8521,7081.3096,8270.3649,6948.3824,6666.0927,5833.9219,5703.9316,4830.9578,3494.0667,9995.811,중구
20260216,19,381976.7692,11151.01,5374.3932,7755.7866,12748.1904,18136.5734,17441.5585,18730.3761,15805.4097,18293.3901,15738.0107,14081.4497,10905.2428,7457.2466,17062.122,10405.7479,5012.1526,7611.8775,14777.2897,17537.4985,14884.1354,15624.9951,13922.211,15070.4046,13389.4698,14048.8761,11668.3947,9687.4715,27655.4865,관악구
20260216,20,157942.229,5184.7012,1886.6966,2978.6576,6373.5008,7435.9706,6824.1836,7704.442,7126.7645,6810.9143,5995.1888,5908.2679,4359.2087,3176.5088,6767.7707,4494.6676,1901.0293,3192.1186,7903.7182,7626.3123,6319.1433,7288.143,6340.743,6039.2158,5289.0426,5306.0894,4571.2374,3351.6652,9786.3295,중구
20260216,20,385945.9674,11324.1152,5467.2966,7731.9174,12854.4947,18616.1225,17698.9758,18976.6295,15823.0037,18180.1087,15790.9715,14204.9205,10958.0844,7545.2533,17113.4144,10623.6592,5101.7537,7769.1253,14939.2502,17962.3636,15242.4531,15954.8847,13870.7857,15196.7162,13490.3833,14218.4639,11703.6791,9785.7938,27801.3368,관악구
20260216,21,147263.485,4449.8756,1719.6549,2685.902,5737.7863,6736.3634,6397.8996,7360.7391,6857.9212,6448.881,5633.7607,5683.7054,4216.2644,3086.8861,6603.3436,4107.6966,1750.163,2806.7587,6958.8794,6770.5985,5895.4912,6809.615,5917.7264,5514.4341,4906.5242,5077.6273,4389.0211,3225.2201,9514.7493,중구
20260216,21,389708.7892,11188.9758,5392.7062,7825.2057,13199.63,19146.5593,18033.6501,19272.9056,15879.4314,18386.0582,15759.7625,14324.291,10997.2748,7613.395,17246.1771,10455.5822,5030.1026,7796.7436,15210.5568,18421.2839,15641.1932,16257.1531,13883.6841,15269.1614,13516.8352,14355.077,11851.7906,9785.9199,27967.6877,관악구
20260216,22,138437.3437,4227.3609,1597.4605,2479.8068,5040.4142,5964.9887,5880.4437,6929.4827,6604.9246,6187.2281,5487.0214,5506.4365,4181.6789,2950.2958,6483.7308,3732.0046,1600.616,2661.161,5851.1175,6005.2148,5402.7311,6280.438,5687.2527,5353.216,4727.3606,4902.5032,4201.5759,3127.4926,9383.3895,중구
20260216,22,394306.4134,11485.5116,5526.246,7855.9487,13615.2164,19562.5863,18410.1379,19440.6421,16016.273,18486.4246,15801.5201,14352.1289,11040.4423,7605.8601,17218.3357,10529.5687,5076.2744,7860.97,15716.5817,19028.6198,16024.6762,16532.0195,13931.4264,15174.4412,13676.9457,14470.3837,11899.1113,9863.1678,28104.949,관악구
20260216,23,126998.501,4121.1052,1517.8264,2250.6803,4418.177,5013.8433,5196.0222,6329.438,5988.1368,5949.9857,5149.7772,5159.745,3874.1424,2825.8795,6261.824,3404.268,1450.7019,2098.9004,4585.5012,5113.8253,4907.397,5775.8031,5369.1022,4955.4518,4486.2,4635.1126,3998.0375,3006.8397,9154.7781,중구
20260216,23,400569.851,11612.0913,5589.5916,8007.3921,14045.9813,20441.5906,19078.5741,19658.0031,16480.5418,18827.2893,15948.8873,14397.2773,11119.673,7613.9858,17275.3123,10607.05,5145.6273,7826.6525,16431.6644,19821.5496,16369.1447,16682.3146,14201.6748,15352.5845,13604.2332,14490.3946,11935.2467,9931.178,28074.3426,관악구
20260215,0,135400.1822,4088.632,1547.3743,2316.5975,4355.7894,5299.7582,5895.6406,6645.404,6295.8492,6135.8395,5614.2897,5568.9119,4037.2175,2939.3239,6365.2295,3622.7654,1567.8391,2304.5229,5302.3141,5900.7249,5653.5352,6571.9202,5653.586,5395.8103,4680.1694,4783.8238,4157.637,3126.8485,9572.8232,중구
20260215,0,435618.9822,10197.0293,4933.9101,8050.2299,17515.7653,26885.4945,23900.3102,22418.9764,16877.7868,18616.5187,16485.1438,15134.4428,11555.9107,7790.7082,17468.9446,10168.1223,4928.7842,8202.3974,21035.7546,25901.2501,19713.6696,18164.9247,14205.6973,15551.7734,14093.8511,15209.7047,12171.2951,10101.9996,28338.5889,관악구
20260215,1,132836.3982,4075.6751,1538.4333,2236.6893,4206.8957,5032.5232,5677.0929,6485.3987,6172.8946,5950.5975,5557.7642,5465.1645,4001.6453,2937.9709,6275.0482,3587.8184,1558.5637,2160.4848,5166.8244,5674.8094,5562.7648,6419.0068,5576.6585,5312.132,4667.051,4721.567,4106.4097,3125.054,9583.4565,중구
20260215,1,436161.2067,10179.7426,4933.0193,7953.8594,17487.1751,27013.4967,23892.8497,22443.0785,16895.7468,18584.2651,16406.9664,15158.8418,11565.8592,7823.4555,17538.7155,10148.7348,4923.2741,8241.4641,21059.1642,26067.765,19772.3696,18193.8393,14243.4747,15622.1763,14110.0567,15237.0567,12181.7176,10118.2076,28364.846,관악구
20260215,2,131589.5617,4112.7718,1542.5732,2254.1656,4070.5549,4867.5323,5616.8604,6462.0994,6108.2051,5914.9229,5460.0811,5471.239,3967.2144,2901.4266,6276.9768,3623.4054,1557.6615,2172.9275,4872.552,5507.4078,5511.4067,6402.6511,5462.067,5257.8705,4661.131,4679.7221,4136.7634,3133.3728,9583.998,중구
20260215,2,436669.6568,10229.2323,4953.1934,7912.0754,17468.8503,27195.1663,24013.5691,22342.5444,16952.4423,18601.8908,16401.3548,15158.0323,11585.3325,7812.0856,17604.3762,10216.4944,4946.3562,8191.3088,21152.131,26129.0946,19809.8022,18184.0502,14281.3264,15583.9702,14067.2025,15249.3987,12162.3579,10116.2888,28349.7354,관악구
20260215,3,130939.6137,3979.1224,1492.7437,2189.1745,4011.4907,4748.4132,5594.6503,6313.1609,6072.5699,5864.5443,5456.4348,5445.002,3995.2381,2927.3019,6312.235,3658.9379,1567.3935,2168.0107,4863.5009,5498.4782,5536.0728,6361.7105,5429.6005,5287.9305,4615.738,4651.7552,4124.6884,3151.1451,9622.5693,중구
20260215,3,436814.9932,10156.6647,4921.0852,7923.4671,17585.2143,27256.2388,23991.4524,22540.3002,16976.6388,18615.6528,16429.4253,15062.0661,11545.7622,7787.0859,17529.2391,10215.0139,4945.7919,8242.1204,21201.2825,26109.135,19805.5638,18208.4368,14262.6079,15585.4271,14059.9713,15247.6403,12151.2238,10107.4657,28353.0242,관악구
20260215,4,131537.2435,3948.993,1487.7469,2185.0817,4073.5517,4748.6184,5653.085,6358.1176,6119.6465,5916.591,5464.0639,5442.8545,4018.2565,2906.1899,6269.926,3769.3254,1604.0069,2214.5865,4914.2842,5502.9545,5567.1217,6409.3732,5483.2117,5231.768,4653.9725,4675.6568,4113.3898,3155.3594,9649.5094,중구
